# All surface stations set at z=0, borehole reference elevation is: 779.60 m.a.s.l
GTSRCE F0106 LATLON 50.450820 -112.125630 0.000000 0.000000
GTSRCE F0107 LATLON 50.451720 -112.125650 0.000000 0.000000
GTSRCE F0109 LATLON 50.453520 -112.125690 0.000000 0.000000
GTSRCE F0110 LATLON 50.454420 -112.125710 0.000000 0.000000
GTSRCE F0201 LATLON 50.446340 -112.124110 0.000000 0.000000
GTSRCE F0203 LATLON 50.448130 -112.124160 0.000000 0.000000
GTSRCE F0204 LATLON 50.449040 -112.124180 0.000000 0.000000
GTSRCE F0205 LATLON 50.449940 -112.124200 0.000000 0.000000
GTSRCE F0206 LATLON 50.450840 -112.124220 0.000000 0.000000
GTSRCE F0207 LATLON 50.451740 -112.124240 0.000000 0.000000
GTSRCE F0208 LATLON 50.452630 -112.124260 0.000000 0.000000
GTSRCE F0209 LATLON 50.453530 -112.124280 0.000000 0.000000
GTSRCE F0210 LATLON 50.454430 -112.124310 0.000000 0.000000
GTSRCE F0301 LATLON 50.446350 -112.122710 0.000000 0.000000
GTSRCE F0302 LATLON 50.447250 -112.122730 0.000000 0.000000
GTSRCE F0303 LATLON 50.448150 -112.122750 0.000000 0.000000
GTSRCE F0304 LATLON 50.449050 -112.122770 0.000000 0.000000
GTSRCE F0305 LATLON 50.449950 -112.122790 0.000000 0.000000
GTSRCE F0306 LATLON 50.450850 -112.122810 0.000000 0.000000
GTSRCE F0307 LATLON 50.451740 -112.122830 0.000000 0.000000
GTSRCE F0308 LATLON 50.452650 -112.122850 0.000000 0.000000
GTSRCE F0309 LATLON 50.453550 -112.122880 0.000000 0.000000
GTSRCE F0310 LATLON 50.454450 -112.122900 0.000000 0.000000
GTSRCE F0401 LATLON 50.446370 -112.121300 0.000000 0.000000
GTSRCE F0402 LATLON 50.447270 -112.121320 0.000000 0.000000
GTSRCE F0403 LATLON 50.448170 -112.121340 0.000000 0.000000
GTSRCE F0404 LATLON 50.449060 -112.121360 0.000000 0.000000
GTSRCE F0405 LATLON 50.449960 -112.121380 0.000000 0.000000
GTSRCE F0406 LATLON 50.450860 -112.121400 0.000000 0.000000
GTSRCE F0407 LATLON 50.451760 -112.121420 0.000000 0.000000
GTSRCE F0408 LATLON 50.452660 -112.121450 0.000000 0.000000
GTSRCE F0409 LATLON 50.453560 -112.121470 0.000000 0.000000
GTSRCE F0410 LATLON 50.454460 -112.121490 0.000000 0.000000
GTSRCE F0501 LATLON 50.446380 -112.119890 0.000000 0.000000
GTSRCE F0502 LATLON 50.447280 -112.119910 0.000000 0.000000
GTSRCE F0503 LATLON 50.448180 -112.119930 0.000000 0.000000
GTSRCE F0504 LATLON 50.449080 -112.119950 0.000000 0.000000
GTSRCE F0505 LATLON 50.449980 -112.119970 0.000000 0.000000
GTSRCE F0506 LATLON 50.450880 -112.120000 0.000000 0.000000
GTSRCE F0507 LATLON 50.451780 -112.120020 0.000000 0.000000
GTSRCE F0508 LATLON 50.452680 -112.120040 0.000000 0.000000
GTSRCE F0509 LATLON 50.453570 -112.120060 0.000000 0.000000
GTSRCE F0510 LATLON 50.454470 -112.120080 0.000000 0.000000
GTSRCE F0601 LATLON 50.446390 -112.118480 0.000000 0.000000
GTSRCE F0602 LATLON 50.447290 -112.118500 0.000000 0.000000
GTSRCE F0603 LATLON 50.448190 -112.118520 0.000000 0.000000
GTSRCE F0604 LATLON 50.449090 -112.118540 0.000000 0.000000
GTSRCE F0605 LATLON 50.449990 -112.118570 0.000000 0.000000
GTSRCE F0606 LATLON 50.450890 -112.118590 0.000000 0.000000
GTSRCE F0607 LATLON 50.451790 -112.118610 0.000000 0.000000
GTSRCE F0608 LATLON 50.452690 -112.118630 0.000000 0.000000
GTSRCE F0609 LATLON 50.453590 -112.118650 0.000000 0.000000
GTSRCE F0610 LATLON 50.454490 -112.118670 0.000000 0.000000
GTSRCE F0701 LATLON 50.446410 -112.117070 0.000000 0.000000
GTSRCE F0702 LATLON 50.447310 -112.117090 0.000000 0.000000
GTSRCE F0703 LATLON 50.448210 -112.117120 0.000000 0.000000
GTSRCE F0704 LATLON 50.449110 -112.117140 0.000000 0.000000
GTSRCE F0705 LATLON 50.450000 -112.117160 0.000000 0.000000
GTSRCE F0706 LATLON 50.450900 -112.117180 0.000000 0.000000
GTSRCE F0707 LATLON 50.451800 -112.117200 0.000000 0.000000
GTSRCE F0708 LATLON 50.452700 -112.117220 0.000000 0.000000
GTSRCE F0709 LATLON 50.453600 -112.117240 0.000000 0.000000
GTSRCE F0710 LATLON 50.454500 -112.117260 0.000000 0.000000
GTSRCE F0801 LATLON 50.446420 -112.115660 0.000000 0.000000
GTSRCE F0802 LATLON 50.447320 -112.115690 0.000000 0.000000
GTSRCE F0804 LATLON 50.449120 -112.115730 0.000000 0.000000
GTSRCE F0805 LATLON 50.450020 -112.115750 0.000000 0.000000
GTSRCE F0806 LATLON 50.450920 -112.115770 0.000000 0.000000
GTSRCE F0807 LATLON 50.451820 -112.115790 0.000000 0.000000
GTSRCE F0808 LATLON 50.452720 -112.115810 0.000000 0.000000
GTSRCE F0809 LATLON 50.453610 -112.115830 0.000000 0.000000
GTSRCE F0810 LATLON 50.454510 -112.115850 0.000000 0.000000
GTSRCE F0901 LATLON 50.446430 -112.114260 0.000000 0.000000
GTSRCE F0902 LATLON 50.447330 -112.114280 0.000000 0.000000
GTSRCE F0903 LATLON 50.448230 -112.114300 0.000000 0.000000
GTSRCE F0904 LATLON 50.449130 -112.114320 0.000000 0.000000
